CIK,Ticker,Date,% day,% week,% month,10day Vol,Percent Change,Increased?,flesch reading ease,flesch kincaid,gunning fog,smog index,ARI,coleman,linsear,dale chall,TextBlob,NLTK neg,NLTK neu,NLTK pos
796534,NKSH,3/9/2016,0.755515261,-0.785735872,3.022061046,0.011022509,-0.578562728,0,35.61,15,12.8,11.2,17.9,14.68,15,1.87,0.074236024,0.06,0.8,0.141
797465,STLY,2/23/2016,0.019301293,12.75429454,-0.748890176,0.020164997,-0.392156863,0,41.7,12.7,10.4,11.2,16.3,15.84,8.5,5.8,0.059787427,0.054,0.823,0.122
797468,OXY,2/26/2016,2.358556788,1.951424961,11.83490102,0.019154282,-1.191672649,0,39.67,13.4,11.2,11.2,17.3,15.96,13.5,5.97,0.042349065,0.046,0.819,0.136
797721,VSAT,5/26/2016,-0.835494094,-5.517142034,-9.478536445,0.015288709,0.965278778,0,41.7,12.7,10.4,8.8,15.1,14.68,11.5,6.25,0.051720452,0.044,0.826,0.13
798081,LAKE,4/21/2016,-0.517241379,-1.120689655,0.862068966,0.020360435,-19.19451585,0,41.7,12.7,10.4,11.2,15.6,15.32,13.5,6.12,0.049860627,0.052,0.827,0.122
798287,PTSI,3/15/2016,0.095663265,2.168367347,20.63137755,0.020325835,-3.548387097,0,30.54,17,14.8,13,19.9,14.52,11,6.45,0.046774469,0.045,0.823,0.132
798354,FISV,2/19/2016,#N/A,#N/A,#N/A,0.008458306,1.661129568,1,40.69,13.1,10.8,11.2,15.3,14.33,9,5.82,0.051600935,0.037,0.835,0.128
798359,IRET,6/29/2016,2.900763359,3.511450382,4.885496183,0.010372181,0,0,48.13,12.3,11.2,8.8,15.6,14.1,13.5,6.07,0.042337799,0.041,0.814,0.146
798528,OMEX,3/30/2016,-1.399688958,12.13063764,59.56454121,0.043843579,6.929133858,1,38.66,13.8,11.6,11.2,16.4,14.68,14.5,5.86,0.059916932,0.036,0.808,0.156
798783,UHT,3/4/2016,0.666666667,2.037037037,6.314814815,0.013472356,0.834724541,0,42.72,12.3,10,8.8,14.9,14.79,5.5,5.91,0.046575475,0.032,0.825,0.143
798941,FCNCA,2/24/2016,-2.052173913,-1.695652174,-2.195652174,0.010125787,1.378624833,1,42.72,12.3,10,8.8,14.4,14.21,14.5,5.71,0.084867647,0.055,0.785,0.16
798949,UNT,2/25/2016,1.538461538,-39.03846154,-60,0.085194991,-5.762081784,0,40.69,13.1,10.8,11.2,15.4,14.45,8.5,5.8,0.054426896,0.044,0.824,0.132
799088,CKEC,2/29/2016,0,7.70295203,-1.429889299,0.020300879,14.76754786,1,43.73,11.9,9.6,8.8,14.2,14.79,18,5.96,0.06499244,0.041,0.823,0.136
799167,MRTN,3/11/2016,2.614379085,8.459383754,1.027077498,0.257408419,0.617977528,0,33.58,15.8,13.6,11.2,19.3,15.33,10.5,6.13,0.057980969,0.041,0.837,0.123
799231,AFAM,3/2/2016,1.88630491,-2.144702842,1.80878553,0.03757767,-5.399181167,0,44.75,11.5,9.2,8.8,14.3,15.08,7,5.97,0.039777899,0.046,0.802,0.153
799233,HTLD,2/29/2016,0,-3.804347826,6.956521739,0.01040035,0.380434783,0,36.63,14.6,12.4,11.2,17.1,14.22,8.5,5.89,0.052780076,0.054,0.815,0.132
799292,MHO,2/26/2016,1.951779564,3.846153846,-4.879448909,0.006995121,1.326412918,1,37.64,14.2,12,11.2,17.3,14.74,14,5.86,0.05078614,0.039,0.813,0.147
799698,CYTR,3/11/2016,-8.547008547,-17.52136752,87.60683761,0.038992122,-4.255319149,0,42.72,12.3,10,11.2,15.4,15.32,8,5.88,0.043918906,0.043,0.816,0.141
799729,PRXL,9/9/2016,1.127649977,-3.352879266,-3.503232597,0.021565696,1.252983294,1,41.7,12.7,10.4,8.8,15.4,14.91,11.5,6.06,0.054076002,0.035,0.826,0.139
799850,CRMT,6/17/2016,1.612253124,2.136235389,8.303103587,0.013678175,3.175241158,1,41.7,12.7,10.4,11.2,16,15.37,11,5.93,0.059609831,0.05,0.818,0.132
800240,ODP,4/22/2016,-2.698412698,-18.25396825,1.904761905,0.023947782,-2.852614897,0,40.69,13.1,10.8,8.8,15.6,14.92,13.5,6.13,0.053061091,0.038,0.827,0.135
800457,DGICA,3/18/2016,2.593856655,-0.273037543,-1.228668942,0.010819816,-0.75862069,0,43.73,11.9,9.6,8.8,14.2,14.79,13.5,5.58,0.089310916,0.06,0.8,0.14
800459,HAR,8/11/2016,-1.313012896,-0.832356389,11.25439625,0.024239953,-0.106007067,0,42.72,12.3,10,11.2,15.4,15.2,7,5.79,0.063668796,0.053,0.807,0.141
801337,WBS,2/29/2016,0,1.398601399,4.079254079,0.015520939,4.790241,1,40.69,13.1,10.8,11.2,16.9,16.31,11,6.55,0.061015362,0.044,0.795,0.161
802481,PPC,2/12/2016,8.607714017,-6.020696143,-12.27657573,0.021906898,9.095238095,1,41.7,12.7,10.4,11.2,15.6,14.91,15,5.89,0.023139897,0.042,0.824,0.133
802681,BMTC,3/11/2016,0.551398188,-0.551398188,#N/A,0.00963364,1.861386139,1,41.7,12.7,10.4,8.8,15.5,14.79,11.5,6.23,0.065204025,0.039,0.828,0.132
803016,CFNB,9/27/2016,0.34270048,0.616860864,-3.838245374,0.003543927,0.068917988,0,42.72,12.3,10,8.8,14.9,15.08,12,6.08,0.05995101,0.055,0.813,0.131
804212,ARG,5/10/2016,0.028050491,0.119214586,0.371669004,0.000468005,0.014025245,0,42.04,14.6,13.6,11.2,18.1,14.11,8.5,5.98,0.042056292,0.034,0.824,0.141
804328,QCOM,11/2/2016,-0.78878177,1.67981303,0.555068653,0.014056875,-2.033947908,0,31.21,14.6,11.2,11.2,17,15.96,8.5,6.43,0.058110435,0.047,0.797,0.156
804753,CERN,2/17/2016,-10.55888224,-8.223552894,-14.49101796,0.018586988,-5.968265417,0,39.67,13.4,11.2,11.2,16,14.97,8,5.78,0.068580722,0.04,0.816,0.144
805264,AXLL,4/28/2016,-0.125891733,3.944607637,10.57490558,0.015428247,-1.670146138,0,41.7,12.7,10.4,8.8,15.1,14.56,54,5.74,0.034013619,0.04,0.832,0.127
805676,PRK,2/18/2016,-1.147227533,2.390057361,-1.075525813,#N/A,0.393794749,0,36.63,14.6,12.4,11.2,17.9,15.03,12,6.1,0.051648389,0.043,0.821,0.136
806279,CVLY,3/10/2016,1.91740413,1.179941003,1.524090462,0.005846619,0.890207715,0,46.78,10.7,8.4,8.8,13.1,14.61,11,5.86,0.066206187,0.045,0.804,0.15
806517,PMD,2/26/2016,#N/A,#N/A,#N/A,0.0255332,0.237341772,0,40.69,13.1,10.8,8.8,15.6,14.68,10.5,6.22,0.059466061,0.046,0.836,0.118
806888,RBM,4/29/2016,#N/A,#N/A,#N/A,0.035241633,0,0,38.66,13.8,11.6,11.2,16.8,14.97,13.5,6.28,0.058696998,0.053,0.821,0.126
807863,MITK,12/9/2016,7.03125,13.28125,3.125,0.024978289,4.87804878,1,42.72,12.3,10,8.8,15.4,15.32,11,6.15,0.053553624,0.04,0.828,0.131
807882,JACK,11/22/2016,-3.322833045,-2.001829082,1.73762829,0.021104085,5.882931628,1,40.69,13.1,10.8,8.8,15.6,14.63,8.5,5.73,0.056809652,0.041,0.821,0.138
807884,CSH,2/26/2016,0.981266726,4.84686292,14.36217663,0.014575278,0.597193192,0,39.67,13.4,11.2,11.2,16.8,15.26,8,5.94,0.037796952,0.058,0.818,0.124
808326,EMKR,12/7/2016,15.92356688,13.37579618,20.38216561,0.101832096,33.33333333,1,40.69,13.1,10.8,11.2,15.9,15.09,14,6.1,0.040405442,0.059,0.803,0.138
808362,BHI,2/19/2016,-2.207453121,4.106337527,7.429385236,0.022255603,3.572279114,1,41.7,12.7,10.4,11.2,15.7,14.91,11,5.71,0.049085281,0.056,0.819,0.126
808450,NAV,12/20/2016,-11.02661597,-20.30418251,-11.44486692,0.021418729,7.106769956,1,42.72,12.3,10,8.8,14.9,14.91,14,5.85,0.049830306,0.051,0.807,0.141
808461,GNCMA,3/3/2016,-0.79491256,3.28563858,4.92845787,0.04000015,-2.203567681,0,42.72,12.3,10,8.8,15.2,15.03,7,5.89,0.058490488,0.037,0.828,0.136
809248,TAST,3/9/2016,0.141342756,6.431095406,15.05300353,0.021723111,-1.525904897,0,39.67,13.4,11.2,11.2,15.9,14.63,11,6.25,0.049573326,0.042,0.829,0.129
809933,EEI,11/15/2016,1.620540541,0,-9.72972973,0.022810029,2.479338843,1,36.63,14.6,12.4,11.2,17.2,14.16,11.5,6.12,0.056834908,0.029,0.871,0.101
810136,PLAB,1/7/2016,-2.374893978,-7.294317218,-5.767599661,0.013830814,-1.172529313,0,38.66,13.8,11.6,11.2,17.2,15.67,10.5,6.19,0.063884602,0.031,0.819,0.15
810958,CZNC,2/18/2016,-1.185770751,2.915019763,1.531620553,0.0108372,-1.480019734,0,40.69,13.1,10.8,11.2,16.4,15.67,8,5.91,0.07391703,0.053,0.785,0.162
811156,CMS,2/11/2016,-0.760456274,4.765525982,8.162230672,0.006085589,-0.734549139,0,39.67,13.4,11.2,11.2,16.4,14.97,11,6.64,0.054822831,0.045,0.8,0.155
811212,KOOL,10/28/2016,-12.5,8.125,-24.375,0.100325141,-2.903225806,0,49.15,11.9,10.8,8.8,15.7,14.57,7.5,6.35,0.060436702,0.059,0.82,0.121
811222,CDIF,10/31/2016,0,0.295857988,58.87573964,#N/A,-52.66272189,0,49.15,11.9,10.8,8.8,15.7,14.57,7.5,6.35,0.059852281,0.043,0.821,0.136
811222,CDIF,10/31/2016,0,0.295857988,58.87573964,#N/A,-52.66272189,0,40.69,13.1,10.8,11.2,16.4,15.5,8,6.13,0.059852281,0.043,0.821,0.136
811240,BIOL,3/11/2016,19.67213115,20.49180328,34.42622951,0.021774945,-0.81300813,0,44.75,11.5,9.2,8.8,14.1,15.03,9,6.06,0.042521694,0.064,0.812,0.125
811532,FUN,2/26/2016,-0.01740644,2.802436902,7.937336815,0.014029963,3.312883436,1,41.7,12.7,10.4,8.8,15.2,14.79,8,5.77,0.099632615,0.043,0.8,0.157
811589,FBNC,3/14/2016,0,-1.217575437,1.005823187,0.006462094,-0.107238606,0,41.7,12.7,10.4,11.2,15.6,15.14,8.5,5.92,0.06559689,0.056,0.805,0.139
811596,KALU,2/22/2016,0,0.885647304,2.956499088,0.015704318,-1.314751512,0,49.15,11.9,10.8,8.8,15.5,14.63,14,6.41,0.04443816,0.048,0.807,0.145
811641,ICCC,3/25/2016,2.019897498,-1.688272535,9.556828459,0.025328963,0.346094946,0,39.67,13.4,11.2,11.2,16.4,15.15,8.5,6.22,0.055546698,0.039,0.837,0.124
811808,SMMF,2/26/2016,2.850539291,5.778120185,9.322033898,0.010361154,2.248062016,1,42.72,12.3,10,8.8,14.5,14.62,11.5,1.72,0.07092683,0.051,0.8,0.148
811830,SOV,12/8/2016,#N/A,#N/A,#N/A,0,0,0,40.69,13.1,10.8,11.2,15.9,14.97,11,6.05,0.073905948,0.05,0.802,0.148
811831,NBN,9/13/2016,-0.088495575,-1.637168142,0.92920354,#N/A,-2.196836555,0,42.72,12.3,10,8.8,15,14.91,11,5.88,0.067292623,0.049,0.81,0.141
812011,MTN,9/26/2016,0,-0.186846039,1.245640259,0.010454963,0.038510911,0,43.73,11.9,9.6,8.8,15.4,15.72,7,5.45,0.068043959,0.04,0.823,0.137
812074,OI,5/13/2016,-2.110817942,0.73878628,8.918205805,0.021188849,-1.054296257,0,51.18,11.1,10,8.8,14.7,14.39,13.5,5.89,0.052568877,0.049,0.807,0.144
812128,SAFM,12/15/2016,2.184545158,6.26018911,6.629714162,0.017134571,2.486837683,1,40.69,13.1,10.8,11.2,16.2,15.44,14,6.09,0.004982744,0.045,0.829,0.126
812348,CNBKA,3/9/2016,#N/A,#N/A,#N/A,0.007353544,1.126472094,1,42.72,12.3,10,8.8,14.5,14.45,6.5,6.05,0.066045393,0.04,0.816,0.144
812701,CCC,2/26/2016,-3.3069734,-21.71099928,-12.50898634,0.039397349,1.889534884,1,39.67,13.4,11.2,11.2,16.2,14.74,11,5.98,0.053451648,0.044,0.819,0.137
813672,CDNS,2/18/2016,1.861575179,4.295942721,8.353221957,0.012883221,0,0,39.67,13.4,11.2,11.2,17,15.55,2.5,5.58,0.062788108,0.048,0.814,0.138
813762,IEP,2/29/2016,0,20.83540527,12.64710758,0.053030544,6.369747899,1,32.57,16.2,14,11.2,19.3,14.92,11,6.02,0.041245634,0.062,0.811,0.126
813828,CBS,2/16/2016,0,1.096391046,-5.756052992,0.023751434,3.650934996,1,43.73,11.9,9.6,8.8,14.7,15.14,14,5.56,0.05807459,0.036,0.832,0.132
814453,NWL,3/7/2016,0,5.842092398,11.87973601,0.021780925,-2.248042435,0,34.26,13.5,10,11.2,15.7,15.61,11,5.98,0.056051909,0.037,0.822,0.141
814547,FICO,11/10/2016,2.234782609,-0.991304348,#N/A,0.017558603,-0.532193335,0,41.7,12.7,10.4,8.8,15.8,15.32,18,5.94,0.090476847,0.048,0.806,0.145
814549,EBIX,2/29/2016,-800.7731959,4.12371134,#N/A,3.556984254,11.43552311,1,40.69,13.1,10.8,11.2,16.3,15.44,11,5.63,0.073176355,0.036,0.836,0.128
814585,MBI,2/29/2016,0,4.179104478,1.641791045,0.015573802,7.142857143,1,39.67,13.4,11.2,11.2,16.4,15.26,11,6.52,0.074797164,0.061,0.786,0.153
814586,LWAY,3/16/2016,-2.350813743,-5.244122966,5.063291139,#N/A,0.978647687,0,40.69,13.1,10.8,11.2,16,15.26,9,6.77,0.06583325,0.05,0.804,0.146
814676,CPSH,3/9/2016,11.00478469,#N/A,-2.598086124,#N/A,-10,0,41.7,12.7,10.4,8.8,15.1,14.62,13.5,5.98,0.052343244,0.037,0.852,0.111
815094,ABMD,5/26/2016,-0.382178417,5.139293976,#N/A,#N/A,0.808570851,0,40.69,13.1,10.8,11.2,16,15.26,11,6.02,0.059949958,0.053,0.815,0.132
815097,CCL,1/29/2016,-3.195568811,-6.902428632,-18.2786536,0.019970453,4.502774221,1,40.69,13.1,10.8,8.8,15.4,14.68,14.5,6.43,0.076696574,0.043,0.827,0.13
815556,FAST,2/5/2016,4.134904135,8.801108801,9.170709171,0.020998767,0.298644613,0,38.66,13.8,11.6,11.2,17.2,15.5,11.5,6.3,0.043880094,0.042,0.828,0.131
816159,AIRM,2/26/2016,-11.39568345,-8.057553957,-13.4676259,0.024098329,-5.929570171,0,42.72,12.3,10,11.2,15.5,15.32,11,5.81,0.04086517,0.042,0.829,0.129
816284,CELG,2/11/2016,-1.626584173,0.778365433,-3.782057679,0.025551321,-0.68825126,0,30.54,17,14.8,13,20.1,14.75,8.5,6.11,0.052903061,0.044,0.818,0.138
816761,TDC,2/26/2016,2.056962025,1.147151899,9.612341772,0.017189217,-0.716275368,0,44.75,11.5,9.2,8.8,14.4,15.49,11.5,5.99,0.061687006,0.037,0.799,0.164
816956,CNMD,2/23/2016,-1.479915433,2.299154334,-3.091966173,#N/A,2.766069547,1,42.72,12.3,10,11.2,15.3,15.08,8,5.92,0.050168958,0.034,0.836,0.13
817135,AIQ,4/29/2016,#N/A,#N/A,#N/A,0.005415746,-1.396648045,0,35.27,13.1,9.6,11.2,14.9,15.43,8.5,5.97,0.051699865,0.053,0.817,0.129
817366,WOOF,2/26/2016,0.444272745,2.395209581,0.927177902,0.012652538,-0.951086957,0,33.58,15.8,13.6,11.2,18.7,14.34,8.5,2.16,0.07174901,0.047,0.812,0.141
817473,ACAS,4/29/2016,-0.641025641,-1.41025641,3.076923077,0.005128759,1.66987797,1,41.7,12.7,10.4,11.2,15.9,15.43,8.5,6.09,0.063817979,0.039,0.802,0.16
817720,SYNA,8/26/2016,-1.233671988,0.326560232,1.433236575,0.010928471,5.009911696,1,32.22,14.2,10.8,11.2,16.6,15.9,11.5,6.47,0.0550843,0.046,0.805,0.149
817979,ACW,2/29/2016,0,19.46902655,25.66371681,0.066820979,13.28125,1,36.97,16.6,15.6,11.2,20.6,13.88,11,2.33,0.059473454,0.048,0.826,0.126
818479,XRAY,2/12/2016,-1.12,-5.528888889,-0.64,0.014392034,-1.433374624,0,41.7,12.7,10.4,11.2,15.6,15.26,11,6.22,0.052529605,0.038,0.822,0.14
819050,VICL,3/14/2016,90,7.441860465,30.69767442,3.905951621,-3.677884615,0,38.66,13.8,11.6,11.2,17.1,15.44,11,6.07,0.047633393,0.042,0.829,0.129
819220,LABL,5/31/2016,0,3.749202297,3.892788768,0.008348173,1.635926223,1,41.7,12.7,10.4,11.2,15.5,15.08,14,6.21,0.073439632,0.047,0.813,0.139
921582,IMAX,2/24/2016,#N/A,#N/A,#N/A,0.024277574,-9.23566879,0,41.7,12.7,10.4,8.8,15.4,14.91,4.5,5.68,0.0597766,0.031,0.83,0.138
921738,PENN,3/15/2016,-1.03950104,-2.148302148,5.405405405,0.015725041,0.345542502,0,42.72,12.3,10,8.8,15.2,15.2,7,5.58,0.041489942,0.039,0.841,0.119
921768,BBX,3/15/2016,-2.962962963,-1.851851852,-1.481481481,0.025709284,9.328358209,1,41.7,12.7,10.4,11.2,15.8,15.08,5,5.85,0.083958711,0.043,0.816,0.141
921825,FR,2/25/2016,0.894117647,5.082352941,5.741176471,0.009287421,1.74446016,1,35.61,15,12.8,11.2,17.6,14.45,14,2.07,0.038454335,0.055,0.806,0.139
922224,PPL,2/19/2016,1.23253903,1.533826349,8.518214188,0.005445911,-1.423877327,0,51.18,11.1,10,8.8,14.6,14.39,13.5,6.45,0.055608061,0.041,0.83,0.13
922247,CTDH,3/30/2016,1.477832512,-37.93103448,1.477832512,#N/A,-18.25613079,0,36.63,14.6,12.4,11.2,17.4,14.8,7,5.74,0.045880675,0.035,0.845,0.12
922330,RGUS,8/17/2016,8,13.33333333,#N/A,#N/A,-12,0,42.72,12.3,10,8.8,15,15.08,4.5,1.74,0.063227095,0.043,0.837,0.12
922358,FGP,9/28/2016,-18.57042747,-19.13104415,-41.69586545,0.066247822,-28.66666667,0,42.04,14.6,13.6,11.2,18.4,14.23,11,2.05,0.023954197,0.055,0.808,0.137
922475,ESI,3/15/2016,0.16,7.68,13.12,0.02260476,-0.316957211,0,42.72,12.3,10,8.8,14.6,14.74,7,5.79,0.042966839,0.052,0.828,0.12
922487,RBPAA,3/17/2016,3,4.5,-5,#N/A,-0.956937799,0,40.69,13.1,10.8,11.2,16.1,15.21,11.5,5.98,0.069808324,0.047,0.801,0.152
922521,FALC,3/11/2016,#N/A,#N/A,#N/A,0.030620698,7.254148851,1,40.69,13.1,10.8,11.2,16.4,15.9,11,6.92,0.068216787,0.047,0.828,0.125
922612,SMIT,8/5/2016,-5.714285714,-0.571428571,-1.714285714,0.017892171,-1.149425287,0,36.63,14.6,12.4,11.2,16.9,14.1,6.5,2.06,0.07366667,0.036,0.858,0.106
922621,ERIE,2/25/2016,#N/A,2.139786021,7.459254075,0.00569377,-5.838906078,0,36.63,14.6,12.4,11.2,17.9,15.26,7.5,5.96,0.05757455,0.041,0.822,0.137
922864,AIV,2/29/2016,0,-0.054945055,-6.785714286,0.007016268,3.4416826,1,43.73,11.9,9.6,8.8,14.5,14.97,13.5,5.9,0.036351124,0.044,0.82,0.137
923120,GBX,10/25/2016,-8.040935673,-2.192982456,-1.111111111,0.022580638,-10.41666667,0,41.7,12.7,10.4,8.8,15,14.39,5.5,5.6,0.04912114,0.058,0.821,0.122
923139,FFIC,3/15/2016,-1.743638077,0.235626767,4.995287465,0.010737685,-2.103786816,0,37.64,14.2,12,11.2,16.8,14.68,11.5,5.91,0.065819887,0.04,0.817,0.142
923284,IRC,3/25/2016,0.094428706,0,-0.094428706,0.000826915,0.188857413,0,41.7,12.7,10.4,8.8,15.2,14.62,7,6.21,0.053930005,0.043,0.812,0.145
923601,SMD,6/29/2016,3.06122449,4.081632653,15.30612245,0.034916357,13.13131313,1,42.72,12.3,10,8.8,14.8,14.85,19,5.94,0.003313138,0.033,0.848,0.119
923603,FCH,2/26/2016,-0.393700787,4.330708661,14.30446194,0.018684807,-3.267973856,0,40.69,13.1,10.8,11.2,15.8,14.85,11,5.63,0.050659521,0.057,0.817,0.126
923796,GGI,2/26/2016,0,4.761904762,-19.04761905,#N/A,-4.545454545,0,40.69,13.1,10.8,8.8,15.8,15.09,13.5,5.87,0.056964602,0.063,0.815,0.121
924168,EFOI,4/15/2016,3.522012579,3.522012579,6.918238994,0.017341465,4.905660377,1,34.26,13.5,10,11.2,16,15.95,14,6.12,0.052431167,0.046,0.838,0.116
924515,GTHP,3/15/2016,-0.928542592,-55.42995559,-424.8284215,0.086667555,-16,0,42.72,12.3,10,11.2,15.3,15.37,13.5,5.9,0.036035545,0.045,0.803,0.153
924717,SRDX,12/2/2016,-1.890756303,-9.453781513,-4.201680672,0.011862143,0.208768267,0,40.69,13.1,10.8,8.8,15.9,14.86,14,6.79,0.066078135,0.041,0.826,0.133
924719,SMID,3/28/2016,0,4.61050381,13.79013069,#N/A,-4.411764706,0,38.66,13.8,11.6,11.2,17.1,15.38,8,6.47,0.060250382,0.028,0.866,0.106
924822,MLR,3/9/2016,1.231400718,-1.767060031,-2.103642894,0.012248684,-0.923076923,0,41.7,12.7,10.4,8.8,15.4,14.68,8.5,5.66,0.056470315,0.043,0.844,0.114
924901,CLI,2/24/2016,1.210526316,3.368421053,-9.789473684,0.010161658,4.29769392,1,34.6,15.4,13.2,11.2,18.7,14.97,7,6.15,0.035685997,0.039,0.841,0.119
925528,HDSN,3/11/2016,2.005730659,#N/A,15.18624642,#N/A,-0.286532951,0,49.15,11.9,10.8,8.8,15.2,14.34,8,5.86,0.035390018,0.03,0.838,0.132
925645,CETV,4/27/2016,-12.5,-12.5,-2.016129032,0.011780909,-2.158273381,0,41.7,12.7,10.4,11.2,15.4,15.08,11,5.65,0.067129172,0.041,0.813,0.147
926282,ADTN,2/24/2016,0.053937433,1.510248112,-0.970873786,0.005413833,0.160599572,0,33.24,13.8,10.4,11.2,16.4,15.95,8,6.08,0.05615832,0.038,0.834,0.127
926326,OMCL,2/26/2016,1.575366989,1.396348013,-2.363050483,0.008117201,-1.54676259,0,43.73,11.9,9.6,8.8,15,15.26,11,5.98,0.059892891,0.04,0.814,0.146
926423,MIND,4/7/2016,-2.006079027,2.431610942,-18.54103343,#N/A,-0.611620795,0,39.67,13.4,11.2,11.2,16.7,15.84,7,6.4,0.026254352,0.049,0.826,0.125
926617,VRML,3/30/2016,-4.109589041,-17.80821918,-9.589041096,0.03641188,-0.675675676,0,42.72,12.3,10,11.2,15.7,15.55,14,5.91,0.052517573,0.062,0.816,0.122
927003,AEIS,2/25/2016,2.232746955,1.928281461,11.23139378,0.013846383,1.357312521,1,39.67,13.4,11.2,11.2,17,15.55,11,5.65,0.070316268,0.052,0.808,0.14
927066,DVA,4/29/2016,-0.30897367,-0.147770016,1.894142934,#N/A,-1.524471784,0,38.66,13.8,11.6,11.2,17.3,15.44,8,6.22,0.041584786,0.048,0.811,0.141
927355,TESS,6/6/2016,0,-4.269293924,-29.31034483,0.014960263,1.558654635,1,36.63,14.6,12.4,11.2,17.6,14.74,10.5,2,0.056082211,0.05,0.817,0.133
927628,COF,2/25/2016,1.505474453,0.425790754,10.12773723,0.016021006,2.73658462,1,32.57,16.2,14,13,19.5,14.81,14,2.23,0.062171121,0.058,0.793,0.148
927653,MCK,5/5/2016,2.450523865,-2.735739232,8.98137369,0.022656928,2.333191928,1,39.67,13.4,11.2,11.2,16.3,15.03,11,5.9,0.048114098,0.052,0.801,0.147
928022,CPE,3/3/2016,4.705882353,12.79411765,2.647058824,0.033210625,10.06006006,1,43.73,11.9,9.6,8.8,14.7,15.49,11,5.95,0.049269465,0.041,0.819,0.141
928054,FTK,1/27/2016,3.859060403,6.879194631,-97.48322148,0.040892501,5.335628227,1,47.12,12.7,11.6,8.8,16.2,14.16,8,5.77,0.053268988,0.06,0.804,0.136
928340,CWCO,3/15/2016,-1.079136691,-2.967625899,-0.089928058,0.011815245,2.495543672,1,40.69,13.1,10.8,11.2,16.3,15.5,11,6.17,0.047528826,0.034,0.848,0.118
928421,MTSN,4/22/2016,-0.273224044,0.273224044,0.819672131,0.005940701,0,0,33.24,13.8,10.4,11.2,16.3,15.78,8.5,6.62,0.045136463,0.057,0.823,0.12
928465,DIT,11/8/2016,#N/A,#N/A,#N/A,0.00773857,-0.755698231,0,42.72,12.3,10,8.8,15.2,15.14,8.5,5.84,0.039832516,0.046,0.824,0.129
928658,CVTI,2/29/2016,0,-0.678119349,13.11030741,0.016392999,0.94765343,0,43.73,11.9,9.6,11.2,14.8,15.26,8,6,0.054631277,0.045,0.81,0.145
929351,LGF,5/25/2016,0.354969574,-1.014198783,-3.448275862,0.009351082,7.809330629,1,32.22,14.2,10.8,11.2,16.8,16.02,7,5.63,0.058160578,0.039,0.816,0.146
929887,APOL,10/20/2016,0.704225352,4.929577465,6.103286385,0.010392287,4.352941176,1,35.27,13.1,9.6,11.2,15,15.66,11,6.02,0.064524891,0.049,0.834,0.116
929940,AZPN,8/11/2016,-0.701754386,3.040935673,1.169590643,0.011294372,6.459162181,1,35.61,15,12.8,11.2,18,14.86,8.5,2.09,0.060989567,0.042,0.823,0.134
930236,RWT,2/26/2016,7.705479452,13.35616438,11.3869863,0.027705448,7.213706041,1,40.69,13.1,10.8,11.2,16.1,15.38,11,6.06,0.080755696,0.061,0.779,0.159
931336,DF,2/22/2016,0,-1.941747573,8.640776699,0.028429084,1.959745763,1,42.72,12.3,10,8.8,14.7,14.68,11.5,6.19,0.038319974,0.039,0.823,0.139
931584,USAP,2/24/2016,-6.041131105,-1.388174807,9.511568123,0.023039518,-2.372034956,0,37.64,14.2,12,11.2,17.1,14.57,8.5,5.99,0.053389503,0.036,0.824,0.14
931799,GLYE,4/4/2016,#N/A,#N/A,#N/A,0.05084859,0,0,42.72,12.3,10,8.8,15,15.14,19,6,0.024929667,0.045,0.808,0.147
931948,SWC,2/22/2016,0,0.273972603,26.43835616,0.045500032,2.043422733,1,40.69,13.1,10.8,11.2,15.8,15.09,6.5,5.76,0.044333811,0.04,0.851,0.109
932628,APU,11/22/2016,2.089616545,5.191727704,-1.227919,0.011751516,0.933564915,0,40.69,13.1,10.8,11.2,16.3,15.38,11,6.16,0.044755459,0.04,0.827,0.133
932696,NSIT,2/19/2016,4.605776737,14.75409836,16.62763466,0.028865621,-0.894593543,0,32.91,18.1,17.2,13,22.8,13.82,8.5,2.4,0.060430501,0.044,0.829,0.127
932699,APGI,1/14/2016,8.333333333,0.583333333,12.5,0.03991327,-1.769911504,0,40.69,13.1,10.8,11.2,16.7,15.96,11,6.33,0.027059452,0.038,0.812,0.15
932781,FCCO,3/16/2016,-2.407325136,0.228157496,1.508249061,#N/A,1.737871108,1,32.57,16.2,14,13,19.4,14.69,14,2.23,0.048918461,0.048,0.81,0.142
933034,STRT,9/8/2016,-0.263159849,-3.481483499,-13.16121078,0.011862639,-5.76589953,0,45.76,11.1,8.8,8.8,13.3,14.56,8.5,5.92,0.056708532,0.036,0.803,0.161
933036,RCII,2/29/2016,0,2.034428795,-5.633802817,0.01073099,2.50587314,1,47.12,12.7,11.6,8.8,15.9,13.99,8,5.9,0.042973407,0.047,0.812,0.142
933141,IBKC,2/29/2016,#N/A,#N/A,#N/A,0.014314726,3.565436242,1,48.13,12.3,11.2,8.8,15.8,14.1,8,6.02,0.070446164,0.053,0.792,0.155
933974,BRKS,11/29/2016,0.715137068,2.443384982,22.52681764,0.005752319,-2.511961722,0,41.7,12.7,10.4,11.2,15.6,15.03,17.5,6.07,0.063979585,0.041,0.812,0.147
934473,GNVC,3/9/2016,10.92727273,9.090909091,10.89090909,2.880446885,42.82799429,1,30.2,15,11.6,11.2,17.6,16.08,14,6.12,0.059549112,0.044,0.828,0.127
